meter,time,reading
RX07002167,2130,0.122
RX07002181,2130,0.2
RX07002187,2130,0.454
RX07002199,2130,0.324
RX07002200,2130,2.041
RX07002212,2130,0.068
RX07002223,2130,0.2
RX07002241,2130,0.419
RX07002245,2130,0.299
RX07002250,2130,0.482
RX07002262,2130,0.243
RX07002263,2130,0.115
RX07002268,2130,0.056
RX07002279,2130,0.146
RX07002293,2130,0.424
RX07002308,2130,0.682
RX07002345,2130,0.092
RX07002355,2130,0.544
RX07002366,2130,0.198
RX07002372,2130,0.102
RX07002387,2130,0.524
RX07002404,2130,0.921
RX07002428,2130,0.069
RX07002440,2130,0.161
RX07002454,2130,0.138
RX07002456,2130,0.084
RX07002479,2130,1.084
RX07002488,2130,0.224
RX07002489,2130,0.188
RX07002524,2130,0.71
RX07002529,2130,0.485
RX07002552,2130,0.09
RX07002560,2130,0.166
RX07002568,2130,0.356
RX07002570,2130,0.44
RX07002587,2130,0.108
RX07002604,2130,1.013
RX07002630,2130,0.741
RX07002632,2130,0.16
RX07002648,2130,0.272
RX07002650,2130,0.184
RX07002658,2130,0.538
RX07002666,2130,0.147
RX07002668,2130,0.3
RX07002672,2130,0.182
207860297 ,2200,0.57
207860316 ,2200,0.675
207860322 ,2200,0.64
207860324 ,2200,0.465
207860359 ,2200,0.394
207860373 ,2200,0.632
207860393 ,2200,0.25
207860395 ,2200,1.011
207860402 ,2200,0.706
207860439 ,2200,1.05
207860447 ,2200,0.784
207860451 ,2200,0.156
207860500 ,2200,0.521
207860512 ,2200,1.793
207860520 ,2200,0.235
207860522 ,2200,0.294
207860531 ,2200,0.135
207860541 ,2200,0.159
207860545 ,2200,1.661
207860574 ,2200,0.024
207860604 ,2200,0.202
207860646 ,2200,0.297
207860686 ,2200,0.234
207860705 ,2200,0.665
RD07000023,2200,0.38
RD07000055,2200,0.701
RD07000070,2200,0.223
RD07000081,2200,0.098
RD07000097,2200,0.125
RD07000102,2200,0.116
RD07000309,2200,0.1
RD07000316,2200,2.501
RD07000327,2200,0.0
RX07000023,2200,0.34
RX07000024,2200,0.607
RX07000036,2200,0.134
RX07000043,2200,0.334
RX07000046,2200,0.112
RX07000053,2200,1.264
RX07000072,2200,0.027
RX07000073,2200,0.38
RX07000084,2200,0.409
RX07000087,2200,0.198
RX07000167,2200,0.208
RX07000176,2200,0.23
RX07000177,2200,0.273
RX07000179,2200,0.422
RX07000183,2200,0.254
RX07000190,2200,0.125
RX07000214,2200,0.205
RX07000240,2200,0.151
RX07000253,2200,0.119
RX07000254,2200,0.515
RX07000272,2200,0.711
RX07000281,2200,0.123
RX07000284,2200,2.328
RX07000304,2200,0.729
RX07000305,2200,0.116
RX07000329,2200,0.425
RX07000330,2200,0.585
RX07000331,2200,0.069
RX07000337,2200,0.465
RX07000338,2200,0.249
RX07000372,2200,0.649
RX07000391,2200,0.089
RX07000400,2200,0.237
RX07000404,2200,0.066
RX07000422,2200,0.699
RX07000429,2200,0.403
RX07000440,2200,0.21
RX07000445,2200,0.278
RX07000449,2200,0.461
RX07000460,2200,0.276
RX07000478,2200,0.188
RX07000484,2200,0.093
RX07000494,2200,0.078
RX07000497,2200,0.095
RX07000505,2200,0.228
RX07000517,2200,0.158
RX07000548,2200,0.08
RX07000562,2200,0.258
RX07000575,2200,0.014
RX07000583,2200,0.281
RX07000589,2200,0.418
RX07000616,2200,0.446
RX07000623,2200,0.15
RX07000633,2200,0.113
RX07000664,2200,0.84
RX07000669,2200,0.396
RX07000670,2200,0.142
RX07000680,2200,0.217
RX07000683,2200,0.289
RX07000692,2200,0.845
RX07000698,2200,0.177
RX07000703,2200,0.164
RX07000714,2200,0.105
RX07000715,2200,0.466
RX07000726,2200,0.585
RX07000735,2200,0.194
RX07000756,2200,0.433
RX07000768,2200,0.204
RX07000771,2200,0.185
RX07000775,2200,0.363
RX07000782,2200,0.085
RX07000814,2200,0.194
RX07000830,2200,0.287
RX07000838,2200,0.064
RX07000865,2200,0.2
RX07000872,2200,0.116
RX07000884,2200,0.366
RX07000901,2200,0.121
RX07000908,2200,0.472
RX07000916,2200,0.38
RX07000928,2200,0.69
RX07000952,2200,0.118
RX07000962,2200,0.533
RX07000963,2200,0.036
RX07000967,2200,0.699
RX07000969,2200,0.234
RX07000977,2200,0.317
RX07001044,2200,1.084
RX07001048,2200,0.145
RX07001054,2200,0.234
RX07001061,2200,0.428
RX07001075,2200,0.113
RX07001084,2200,0.237
RX07001093,2200,0.215
RX07001100,2200,0.201
RX07001113,2200,0.661
RX07001127,2200,0.172
RX07001168,2200,0.253
RX07001172,2200,0.608
RX07001211,2200,0.518
RX07001224,2200,1.209
RX07001226,2200,0.315
RX07001232,2200,0.36
RX07001235,2200,0.662
RX07001245,2200,0.776
RX07001248,2200,0.554
RX07001255,2200,0.256
RX07001260,2200,0.258
RX07001287,2200,0.22
RX07001291,2200,0.359
RX07001324,2200,0.133
RX07001327,2200,0.342
RX07001329,2200,0.243
RX07001331,2200,0.16
RX07001340,2200,0.202
RX07001345,2200,0.058
RX07001359,2200,0.321
RX07001376,2200,0.851
RX07001407,2200,0.156
RX07001411,2200,0.96
RX07001456,2200,0.076
RX07001499,2200,0.829
RX07001509,2200,0.323
RX07001524,2200,0.347
RX07001529,2200,0.298
RX07001532,2200,0.64
RX07001535,2200,0.481
RX07001536,2200,0.246
RX07001558,2200,0.488
RX07001574,2200,0.238
RX07001832,2200,1.618
RX07001838,2200,0.248
RX07001841,2200,0.337
RX07001865,2200,0.239
RX07001867,2200,0.162
RX07001893,2200,0.16
RX07001907,2200,0.844
RX07001910,2200,0.101
RX07001935,2200,0.16
RX07001945,2200,0.21
RX07001951,2200,1.6
RX07001961,2200,0.3
RX07001966,2200,0.182
RX07001974,2200,0.745
RX07002001,2200,0.624
RX07002014,2200,0.16
RX07002018,2200,0.077
RX07002029,2200,0.11
RX07002033,2200,0.677
RX07002042,2200,0.446
RX07002043,2200,1.134
RX07002054,2200,0.2
RX07002084,2200,0.161
RX07002104,2200,0.415
RX07002106,2200,0.18
RX07002113,2200,0.531
RX07002121,2200,0.23
RX07002128,2200,0.806
RX07002131,2200,0.6
RX07002142,2200,0.166
RX07002154,2200,0.0
RX07002155,2200,0.22
RX07002166,2200,0.226
RX07002167,2200,0.134
RX07002181,2200,0.232
RX07002187,2200,0.212
RX07002199,2200,0.305
RX07002200,2200,0.507
RX07002212,2200,0.041
RX07002223,2200,0.165
RX07002241,2200,0.319
RX07002245,2200,0.197
RX07002250,2200,0.475
RX07002262,2200,0.597
RX07002263,2200,0.126
RX07002268,2200,0.097
RX07002279,2200,0.112
RX07002293,2200,0.272
RX07002308,2200,1.242
RX07002345,2200,0.1
RX07002355,2200,0.685
RX07002366,2200,0.094
RX07002372,2200,0.11
RX07002387,2200,0.748
RX07002404,2200,1.194
RX07002428,2200,0.054
RX07002440,2200,0.116
RX07002454,2200,0.134
RX07002456,2200,0.086
RX07002479,2200,1.208
RX07002488,2200,0.178
RX07002489,2200,0.106
RX07002524,2200,1.11
RX07002529,2200,0.479
RX07002552,2200,0.777
RX07002560,2200,0.398
RX07002568,2200,0.201
RX07002570,2200,0.102
RX07002587,2200,0.116
RX07002604,2200,0.675
RX07002630,2200,0.597
RX07002632,2200,0.158
RX07002648,2200,1.208
RX07002650,2200,0.184
RX07002658,2200,0.19
RX07002666,2200,0.127
RX07002668,2200,0.296
RX07002672,2200,0.18
207860297 ,2230,0.166
207860316 ,2230,0.368
207860322 ,2230,1.032
207860324 ,2230,0.166
207860359 ,2230,0.121
207860373 ,2230,0.576
207860393 ,2230,0.215
207860395 ,2230,0.21
207860402 ,2230,0.713
207860439 ,2230,0.51
207860447 ,2230,1.758
207860451 ,2230,0.165
207860500 ,2230,0.444
207860512 ,2230,1.622
207860520 ,2230,0.234
207860522 ,2230,0.639
207860531 ,2230,0.157
207860541 ,2230,0.131
207860545 ,2230,0.74
207860574 ,2230,0.024
207860604 ,2230,0.187
207860646 ,2230,0.163
207860686 ,2230,0.06
207860705 ,2230,1.121
RD07000023,2230,0.95
RD07000055,2230,0.738
RD07000070,2230,0.217
RD07000081,2230,0.123
RD07000097,2230,0.118
RD07000102,2230,0.149
RD07000309,2230,0.332
RD07000316,2230,0.345
RD07000327,2230,0.0
RX07000023,2230,0.203
RX07000024,2230,0.235
RX07000036,2230,0.142
RX07000043,2230,0.29
RX07000046,2230,0.108
RX07000053,2230,0.292
RX07000072,2230,0.071
RX07000073,2230,0.786
RX07000084,2230,0.389
RX07000087,2230,0.171
RX07000167,2230,0.176
RX07000176,2230,0.127
RX07000177,2230,0.271
RX07000179,2230,0.032
RX07000183,2230,0.315
RX07000190,2230,0.1
RX07000214,2230,0.205
RX07000240,2230,0.187
RX07000253,2230,0.11
RX07000254,2230,0.522
RX07000272,2230,1.738
RX07000281,2230,0.154
RX07000284,2230,0.703
RX07000304,2230,0.255
RX07000305,2230,0.116
RX07000329,2230,0.226
RX07000330,2230,1.002
RX07000331,2230,0.069
RX07000337,2230,0.453
RX07000338,2230,0.209
RX07000372,2230,0.254
RX07000391,2230,0.089
RX07000400,2230,0.214
RX07000404,2230,0.557
RX07000422,2230,0.956
RX07000429,2230,0.329
RX07000440,2230,0.173
RX07000445,2230,0.118
RX07000449,2230,0.424
RX07000460,2230,0.304
RX07000478,2230,0.186
RX07000484,2230,0.151
RX07000494,2230,0.062
RX07000497,2230,0.115
RX07000505,2230,0.226
RX07000517,2230,0.171
RX07000548,2230,0.084
RX07000562,2230,0.141
RX07000575,2230,0.049
RX07000583,2230,0.426
RX07000589,2230,0.122
RX07000616,2230,0.253
RX07000623,2230,0.223
RX07000633,2230,0.185
RX07000664,2230,0.398
RX07000669,2230,0.884
RX07000670,2230,0.126
RX07000680,2230,0.225
RX07000683,2230,0.141
RX07000692,2230,0.339
RX07000698,2230,0.14
RX07000703,2230,0.313
RX07000714,2230,0.092
RX07000715,2230,0.5
RX07000726,2230,0.422
RX07000735,2230,0.1
RX07000756,2230,0.281
RX07000768,2230,0.132
RX07000771,2230,0.07
RX07000775,2230,0.39
RX07000782,2230,0.092
RX07000814,2230,0.128
RX07000830,2230,0.158
RX07000838,2230,0.055
RX07000865,2230,0.588
RX07000872,2230,0.068
RX07000884,2230,0.36
RX07000901,2230,0.044
RX07000908,2230,0.386
RX07000916,2230,0.998
RX07000928,2230,0.358
RX07000952,2230,0.135
RX07000962,2230,0.441
RX07000963,2230,0.03
RX07000967,2230,0.26
RX07000969,2230,0.207
RX07000977,2230,0.25
RX07001044,2230,0.935
RX07001048,2230,0.14
RX07001054,2230,0.4
RX07001061,2230,1.075
RX07001075,2230,0.11
RX07001084,2230,0.209
RX07001093,2230,0.205
RX07001100,2230,0.224
RX07001113,2230,0.604
RX07001127,2230,0.22
RX07001168,2230,0.16
RX07001172,2230,0.224
RX07001211,2230,0.256
RX07001224,2230,1.3
RX07001226,2230,0.688
RX07001232,2230,0.346
RX07001235,2230,0.1
RX07001245,2230,0.464
RX07001248,2230,0.562
RX07001255,2230,0.231
RX07001260,2230,0.336
RX07001287,2230,0.206
RX07001291,2230,0.242
RX07001324,2230,0.093
RX07001327,2230,0.851
RX07001329,2230,0.13
RX07001331,2230,0.116
RX07001340,2230,0.134
RX07001345,2230,0.107
RX07001359,2230,0.321
RX07001376,2230,0.53
RX07001407,2230,0.144
RX07001411,2230,0.132
RX07001456,2230,0.102
RX07001499,2230,0.199
RX07001509,2230,0.373
RX07001524,2230,0.89
RX07001529,2230,0.294
RX07001532,2230,0.664
RX07001535,2230,0.319
RX07001536,2230,0.163
RX07001558,2230,0.412
RX07001574,2230,0.176
RX07001832,2230,0.28
RX07001838,2230,0.521
RX07001841,2230,0.476
RX07001865,2230,0.257
RX07001867,2230,0.158
RX07001893,2230,0.088
RX07001907,2230,0.387
RX07001910,2230,0.117
RX07001935,2230,0.158
RX07001945,2230,0.174
RX07001951,2230,1.59
RX07001961,2230,0.288
RX07001966,2230,0.209
RX07001974,2230,0.544
RX07002001,2230,0.375
RX07002014,2230,0.209
RX07002018,2230,0.074
RX07002029,2230,0.092
RX07002033,2230,0.187
RX07002042,2230,0.417
RX07002043,2230,0.517
RX07002054,2230,0.161
RX07002084,2230,0.08
RX07002104,2230,0.349
RX07002106,2230,0.082
RX07002113,2230,0.565
RX07002121,2230,0.246
RX07002128,2230,0.644
RX07002131,2230,0.273
RX07002142,2230,0.14
RX07002154,2230,0.0
RX07002155,2230,0.334
RX07002166,2230,0.218
RX07002167,2230,0.174
RX07002181,2230,0.234
RX07002187,2230,0.204
RX07002199,2230,0.286
RX07002200,2230,0.991
RX07002212,2230,0.043
RX07002223,2230,0.142
RX07002241,2230,0.085
RX07002245,2230,0.225
RX07002250,2230,0.877
RX07002262,2230,0.238
RX07002263,2230,0.091
RX07002268,2230,0.101
RX07002279,2230,0.109
RX07002293,2230,0.232
RX07002308,2230,0.16
RX07002345,2230,0.126
RX07002355,2230,0.396
RX07002366,2230,0.094
RX07002372,2230,0.21
RX07002387,2230,0.141
RX07002404,2230,0.731
RX07002428,2230,0.058
RX07002440,2230,0.114
RX07002454,2230,0.128
RX07002456,2230,0.094
RX07002479,2230,1.184
RX07002488,2230,0.196
RX07002489,2230,0.098
RX07002524,2230,0.733
RX07002529,2230,0.514
RX07002552,2230,0.073
RX07002560,2230,1.426
RX07002568,2230,0.123
RX07002570,2230,0.102
RX07002587,2230,0.114
RX07002604,2230,0.26
RX07002630,2230,1.089
RX07002632,2230,0.138
RX07002648,2230,0.126
RX07002650,2230,0.162
RX07002658,2230,0.194
RX07002666,2230,0.111
RX07002668,2230,0.466
RX07002672,2230,0.185
207860297 ,2300,0.182
207860316 ,2300,0.741
207860322 ,2300,0.77
207860324 ,2300,0.168
207860359 ,2300,0.102
207860373 ,2300,0.46
207860393 ,2300,0.128
207860395 ,2300,0.351
207860402 ,2300,0.079
207860439 ,2300,0.252
207860447 ,2300,0.775
207860451 ,2300,0.148
207860500 ,2300,0.433
207860512 ,2300,0.277
207860520 ,2300,0.647
207860522 ,2300,0.676
207860531 ,2300,0.208
207860541 ,2300,0.463
207860545 ,2300,0.101
207860574 ,2300,0.085
207860604 ,2300,0.176
207860646 ,2300,0.162
207860686 ,2300,0.222
207860705 ,2300,0.247
RD07000023,2300,0.348
RD07000055,2300,0.21
RD07000070,2300,0.248
RD07000081,2300,0.123
RD07000097,2300,0.133
RD07000102,2300,0.101
RD07000309,2300,0.392
RD07000316,2300,0.32
RD07000327,2300,0.0
RX07000023,2300,0.096
RX07000024,2300,0.216
RX07000036,2300,0.14
RX07000043,2300,0.72
RX07000046,2300,0.504
RX07000053,2300,0.085
RX07000072,2300,0.052
RX07000073,2300,0.45
RX07000084,2300,0.298
RX07000087,2300,0.185
RX07000167,2300,0.174
RX07000176,2300,0.105
RX07000177,2300,0.302
RX07000179,2300,0.032
RX07000183,2300,0.238
RX07000190,2300,0.084
RX07000214,2300,0.211
RX07000240,2300,0.129
RX07000253,2300,0.095
RX07000254,2300,0.361
RX07000272,2300,0.142
RX07000281,2300,0.113
RX07000284,2300,0.33
RX07000304,2300,0.195
RX07000305,2300,0.134
RX07000329,2300,0.116
RX07000330,2300,0.391
RX07000331,2300,0.067
RX07000337,2300,0.332
RX07000338,2300,0.285
RX07000372,2300,0.242
RX07000391,2300,0.561
RX07000400,2300,0.169
RX07000404,2300,0.092
RX07000422,2300,0.083
RX07000429,2300,0.265
RX07000440,2300,0.181
RX07000445,2300,0.111
RX07000449,2300,0.139
RX07000460,2300,0.217
RX07000478,2300,0.188
RX07000484,2300,0.095
RX07000494,2300,0.148
RX07000497,2300,0.102
RX07000505,2300,0.17
RX07000517,2300,0.038
RX07000548,2300,0.09
RX07000562,2300,0.141
RX07000575,2300,0.031
RX07000583,2300,0.376
RX07000589,2300,0.118
RX07000616,2300,0.225
RX07000623,2300,0.177
RX07000633,2300,0.066
RX07000664,2300,0.462
RX07000669,2300,0.808
RX07000670,2300,0.108
RX07000680,2300,0.198
RX07000683,2300,0.137
RX07000692,2300,0.23
RX07000698,2300,0.135
RX07000703,2300,1.065
RX07000714,2300,0.145
RX07000715,2300,0.339
RX07000726,2300,0.347
RX07000735,2300,0.09
RX07000756,2300,0.114
RX07000768,2300,0.13
RX07000771,2300,0.098
RX07000775,2300,0.052
RX07000782,2300,0.073
RX07000814,2300,0.073
RX07000830,2300,0.18
RX07000838,2300,0.07
RX07000865,2300,0.444
RX07000872,2300,0.138
RX07000884,2300,0.268
RX07000901,2300,0.075
RX07000908,2300,0.411
RX07000916,2300,0.371
RX07000928,2300,0.228
RX07000952,2300,0.09
RX07000962,2300,0.37
RX07000963,2300,0.034
RX07000967,2300,0.124
RX07000969,2300,0.217
RX07000977,2300,0.335
RX07001044,2300,1.005
RX07001048,2300,0.142
RX07001054,2300,0.494
RX07001061,2300,0.367
RX07001075,2300,0.12
RX07001084,2300,0.212
RX07001093,2300,0.114
RX07001100,2300,0.361
RX07001113,2300,1.032
RX07001127,2300,0.22
RX07001168,2300,0.15
RX07001172,2300,0.195
RX07001211,2300,0.138
RX07001224,2300,0.945
RX07001226,2300,0.166
RX07001232,2300,0.212
RX07001235,2300,0.154
RX07001245,2300,0.138
RX07001248,2300,0.478
RX07001255,2300,0.165
RX07001260,2300,0.224
RX07001287,2300,0.19
RX07001291,2300,0.136
RX07001324,2300,0.135
RX07001327,2300,0.308
RX07001329,2300,0.136
RX07001331,2300,0.08
RX07001340,2300,0.076
RX07001345,2300,0.121
RX07001359,2300,0.321
RX07001376,2300,0.249
RX07001407,2300,0.408
RX07001411,2300,0.226
RX07001456,2300,0.07
RX07001499,2300,0.159
RX07001509,2300,0.395
RX07001524,2300,0.42
RX07001529,2300,0.294
RX07001532,2300,0.708
RX07001535,2300,0.361
RX07001536,2300,0.198
RX07001558,2300,0.382
RX07001574,2300,0.204
RX07001832,2300,0.28
RX07001838,2300,0.181
RX07001841,2300,0.126
RX07001865,2300,0.237
RX07001867,2300,0.106
RX07001893,2300,0.098
RX07001907,2300,0.268
RX07001910,2300,0.459
RX07001935,2300,0.48
RX07001945,2300,0.208
RX07001951,2300,1.614
RX07001961,2300,0.3
RX07001966,2300,0.107
RX07001974,2300,0.282
RX07002001,2300,0.406
RX07002014,2300,0.186
RX07002018,2300,0.073
RX07002029,2300,0.151
RX07002033,2300,0.149
RX07002042,2300,0.383
RX07002043,2300,0.196
RX07002054,2300,1.028
RX07002084,2300,0.078
RX07002104,2300,0.213
RX07002106,2300,0.084
RX07002113,2300,0.528
RX07002121,2300,0.179
RX07002128,2300,0.103
RX07002131,2300,0.221
RX07002142,2300,0.07
RX07002154,2300,0.0
RX07002155,2300,0.102
RX07002166,2300,0.316
RX07002167,2300,0.12
RX07002181,2300,0.202
RX07002187,2300,0.766
RX07002199,2300,0.286
RX07002200,2300,1.335
RX07002212,2300,0.039
RX07002223,2300,0.12
RX07002241,2300,0.066
RX07002245,2300,0.179
RX07002250,2300,0.261
RX07002262,2300,0.541
RX07002263,2300,0.142
RX07002268,2300,0.052
RX07002279,2300,0.112
RX07002293,2300,0.212
RX07002308,2300,0.094
RX07002345,2300,0.09
RX07002355,2300,0.154
RX07002366,2300,0.088
RX07002372,2300,0.116
RX07002387,2300,0.141
RX07002404,2300,0.144
RX07002428,2300,0.05
RX07002440,2300,0.108
RX07002454,2300,0.422
RX07002456,2300,0.07
RX07002479,2300,1.13
RX07002488,2300,0.65
RX07002489,2300,0.58
RX07002524,2300,0.26
RX07002529,2300,0.462
RX07002552,2300,0.035
RX07002560,2300,1.046
RX07002568,2300,0.153
RX07002570,2300,0.1
RX07002587,2300,0.114
RX07002604,2300,0.161
RX07002630,2300,0.395
RX07002632,2300,0.118
RX07002648,2300,0.126
RX07002650,2300,0.16
RX07002658,2300,0.168
RX07002666,2300,0.115
RX07002668,2300,0.49
RX07002672,2300,0.195
207860297 ,2330,0.376
207860316 ,2330,0.356
207860322 ,2330,0.88
207860324 ,2330,0.297
207860359 ,2330,0.221
207860373 ,2330,0.413
207860393 ,2330,0.148
207860395 ,2330,0.242
207860402 ,2330,0.349
207860439 ,2330,0.562
207860447 ,2330,0.308
207860451 ,2330,0.129
207860500 ,2330,0.402
207860512 ,2330,0.334
207860520 ,2330,0.194
207860522 ,2330,1.284
207860531 ,2330,0.108
207860541 ,2330,0.139
207860545 ,2330,0.068
207860574 ,2330,0.085
207860604 ,2330,0.18
207860646 ,2330,0.751
207860686 ,2330,0.059
207860705 ,2330,0.416
RD07000023,2330,0.282
RD07000055,2330,0.146
RD07000070,2330,0.2
RD07000081,2330,0.119
RD07000097,2330,0.148
RD07000102,2330,0.105
RD07000309,2330,0.18
RD07000316,2330,0.348
RD07000327,2330,0.0
RX07000023,2330,0.102
RX07000024,2330,0.528
RX07000036,2330,0.142
RX07000043,2330,0.24
RX07000046,2330,0.054
RX07000053,2330,0.651
RX07000072,2330,0.027
RX07000073,2330,0.375
RX07000084,2330,0.129
RX07000087,2330,0.289
RX07000167,2330,0.21
RX07000176,2330,0.11
RX07000177,2330,0.288
RX07000179,2330,0.032
RX07000183,2330,0.129
RX07000190,2330,0.073
RX07000214,2330,0.215
RX07000240,2330,0.095
RX07000253,2330,0.112
RX07000254,2330,0.561
RX07000272,2330,0.145
RX07000281,2330,0.162
RX07000284,2330,0.292
RX07000304,2330,0.134
RX07000305,2330,0.099
RX07000329,2330,0.096
RX07000330,2330,0.324
RX07000331,2330,0.067
RX07000337,2330,0.312
RX07000338,2330,0.643
RX07000372,2330,0.259
RX07000391,2330,0.177
RX07000400,2330,0.063
RX07000404,2330,0.068
RX07000422,2330,0.056
RX07000429,2330,0.235
RX07000440,2330,0.133
RX07000445,2330,0.132
RX07000449,2330,0.184
RX07000460,2330,0.304
RX07000478,2330,0.186
RX07000484,2330,0.074
RX07000494,2330,0.094
RX07000497,2330,0.105
RX07000505,2330,0.216
RX07000517,2330,0.184
RX07000548,2330,0.082
RX07000562,2330,0.119
RX07000575,2330,0.044
RX07000583,2330,0.3
RX07000589,2330,0.127
RX07000616,2330,0.205
RX07000623,2330,0.169
RX07000633,2330,0.116
RX07000664,2330,0.432
RX07000669,2330,0.546
RX07000670,2330,0.138
RX07000680,2330,0.233
RX07000683,2330,0.134
RX07000692,2330,0.22
RX07000698,2330,0.074
RX07000703,2330,1.024
RX07000714,2330,0.158
RX07000715,2330,0.271
RX07000726,2330,0.411
RX07000735,2330,0.578
RX07000756,2330,0.136
RX07000768,2330,0.191
RX07000771,2330,0.133
RX07000775,2330,0.059
RX07000782,2330,0.299
RX07000814,2330,0.089
RX07000830,2330,0.431
RX07000838,2330,0.072
RX07000865,2330,0.222
RX07000872,2330,0.054
RX07000884,2330,0.285
RX07000901,2330,0.094
RX07000908,2330,0.446
RX07000916,2330,0.361
RX07000928,2330,0.207
RX07000952,2330,0.095
RX07000962,2330,0.316
RX07000963,2330,0.036
RX07000967,2330,1.084
RX07000969,2330,0.224
RX07000977,2330,0.366
RX07001044,2330,0.703
RX07001048,2330,0.142
RX07001054,2330,0.16
RX07001061,2330,0.222
RX07001075,2330,0.122
RX07001084,2330,0.2
RX07001093,2330,0.196
RX07001100,2330,0.527
RX07001113,2330,0.548
RX07001127,2330,0.076
RX07001168,2330,0.106
RX07001172,2330,0.218
RX07001211,2330,0.2
RX07001224,2330,0.875
RX07001226,2330,0.177
RX07001232,2330,0.236
RX07001235,2330,0.138
RX07001245,2330,0.084
RX07001248,2330,0.48
RX07001255,2330,0.19
RX07001260,2330,0.313
RX07001287,2330,0.214
RX07001291,2330,0.169
RX07001324,2330,0.117
RX07001327,2330,0.631
RX07001329,2330,0.205
RX07001331,2330,0.076
RX07001340,2330,0.48
RX07001345,2330,0.101
RX07001359,2330,0.321
RX07001376,2330,0.199
RX07001407,2330,0.479
RX07001411,2330,0.24
RX07001456,2330,0.082
RX07001499,2330,0.081
RX07001509,2330,0.351
RX07001524,2330,0.23
RX07001529,2330,0.275
RX07001532,2330,2.636
RX07001535,2330,0.305
RX07001536,2330,0.05
RX07001558,2330,0.19
RX07001574,2330,0.172
RX07001832,2330,0.26
RX07001838,2330,0.176
RX07001841,2330,0.137
RX07001865,2330,0.225
RX07001867,2330,0.1
RX07001893,2330,0.092
RX07001907,2330,0.25
RX07001910,2330,0.191
RX07001935,2330,0.433
RX07001945,2330,0.23
RX07001951,2330,1.562
RX07001961,2330,0.778
RX07001966,2330,0.219
RX07001974,2330,0.241
RX07002001,2330,0.308
RX07002014,2330,0.154
RX07002018,2330,0.07
RX07002029,2330,0.369
RX07002033,2330,0.122
RX07002042,2330,0.938
RX07002043,2330,0.23
RX07002054,2330,0.325
RX07002084,2330,0.08
RX07002104,2330,0.244
RX07002106,2330,0.08
RX07002113,2330,0.598
RX07002121,2330,0.182
RX07002128,2330,0.101
RX07002131,2330,1.219
RX07002142,2330,0.111
RX07002154,2330,0.0
RX07002155,2330,0.064
RX07002166,2330,0.37
RX07002167,2330,0.162
RX07002181,2330,0.184
RX07002187,2330,0.132
RX07002199,2330,0.286
RX07002200,2330,0.493
RX07002212,2330,0.038
RX07002223,2330,0.136
RX07002241,2330,0.234
RX07002245,2330,0.223
RX07002250,2330,0.208
RX07002262,2330,0.452
RX07002263,2330,0.074
RX07002268,2330,0.254
RX07002279,2330,0.112
RX07002293,2330,0.2
RX07002308,2330,0.3
RX07002345,2330,0.571
RX07002355,2330,0.159
RX07002366,2330,0.088
RX07002372,2330,0.58
RX07002387,2330,1.482
RX07002404,2330,0.133
